resource_id;site_id;name;address;lat;lng;address_1;address_2;city;state;zip;deleted;Phone Number;Working Hours;PPO Insurances Accepted;HMO Insurances Accepted;Medicaid Accepted;Medicare Accepted?;Medicare Managed (Advantage) Plans;Self-pay accepted? Fees;Languages/interpreter services;Services;Transportation assistance;Patient Portal;Website where info found
16843;24;Roseville Airport Shuttle and Taxi;1430 Elm St, Roseville, CA 95678;38.75044030;-121.30695910;;;Roseville;CA;95678;0;(916) 702-1414;24/7;;;;;;;;Airport shuttle, taxi;;;
16844;24;Papa Taxi Co;144 Cedar St, Roseville, CA 95678;38.74904800;-121.29289100;;;Roseville;CA;95678;0;(916) 624-1111;24/7;;;;;;;;Taxi services, airport transport;;;http://papataxico.com/
16845;24;Roseville Amtrak Park & Ride ;365 Church St, Roseville, CA 95678;38.74424930;-121.29508570;;;Roseville;CA;95678;0;(916) 774-5293;;;;;;;;;Park and ride;;;https://www.roseville.ca.us/government/departments/public_works/roseville_transit/ride_roseville_transit/park___ride_lots
16846;24;Dynamic Staffing Inc;920 Reserve Dr, Roseville, CA 95678;38.76332070;-121.26940970;;;Roseville;CA;95678;0;(916) 773-3900;;;;;;;;;Temp staffing, contracting, staff augmentation, consulting services;;;https://calabriagroup.com/about-us/the-calabria-family/dynamic-staffing-inc/
16847;24;LaborMax Staffing - Roseville (San Gabriel Temporary Staffing Services LLC);1603 Douglas Blvd, Suite C, Roseville, CA 95661;38.74533190;-121.26600650;;;Roseville;CA;95661;0;(916) 474-5956;Monday-Friday 6:30 AM–5 PM, Saturday-Sunday Closed;;;;;;;;We help top companies nationwide hire great people.;;;http://www.labormax.net/
16848;24;PrideStaff;300 Harding Blvd, Suite 208-A, Roseville, CA 95678;38.75160330;-121.26779830;;;Roseville;CA;95678;0;(916) 757-6100;Monday-Friday 7:30 AM–5:30 PM, Saturday-Sunday Closed;;;;;;;;helping individuals find success in the workplace;;;https://www.pridestaff.com/sacramentoe
16849;24;Volt Workforce Solutions;1544 Eureka Rd, Suite 150, Roseville, CA 95661;38.74929310;-121.25138080;;;Roseville;CA;95661;0;(916) 923-0454;Monday-Friday 8AM-5PM, Saturday-Sunday Closed;;;;;;;;Volt is a global workforce solutions provider committed to propelling businesses and people forward with expert momentum.;;;http://www.volt.com/
16850;24;Mekaza Staffing;920 Reserve Dr, Suite 150, Roseville, CA 95678;38.76332070;-121.26940970;;;Roseville;CA;95678;0;(916) 276-2077;;;;;;;;;Mekaza supplies highly qualified consultants for temporary, high profile engagements in IT and Business Project environments.;;;http://www.mekaza.com/
16851;24;Ultimate Staffing Services;2999 Douglas Blvd, Suite 120, Roseville, CA 95661;38.74484520;-121.23679250;;;Roseville;CA;95661;0;(916) 786-3336;Monday-Friday 8 AM–5:30 PM, Saturday-Sunday Closed;;;;;;;;Ultimate Staffing is an employment agency that places temporary, temp-to-hire and direct hire positions in a variety of roles including administrative, customer service, general office, data entry, HR, marketing, and manufacturing positions. ;;;http://www.ultimatestaffing.com/about-us/locations/roseville/
16852;24;Titan Workforce;114 N Sunrise Ave, SUITE B-2, Roseville, CA 95661;38.74576620;-121.26644250;;;Roseville;CA;95661;0;(916) 787-4000;Monday-Friday 6 AM–5 PM, Saturday-Sunday Closed;;;;;;;;employment services;;;http://www.titanworkforce.com/
16853;24;FlexCare Medical Staffing;532 Gibson Dr, Suite 100, Roseville, CA 95678;38.77973950;-121.27521600;;;Roseville;CA;95678;0;(866) 564-3589;Monday-Friday 8AM-5PM, Saturday-Sunday Closed;;;;;;;;top travel healthcare company, job matching, career growth advocate;;;http://www.flexcarestaff.com/
16854;24;Insync Consulting Services;2231 Douglas Blvd, Suite 100, Roseville, CA 95661;38.74498230;-121.24497380;;;Roseville;CA;95661;0;(916) 237-8833;;;;;;;;;We are a national provider of Staff Augmentation, Employer of Record, Payrolling, and Strike Support Services. We specialize in the Information Technology, Healthcare, Call Center, Clerical and Light Industrial spaces.;;;http://www.insynconline.net/
16855;24;Certified Employment Group;1380 Lead Hill Blvd, Suite 205, Roseville, CA 95661;38.74903700;-121.26054600;;;Roseville;CA;95661;0;(916) 771-6886;Monday-Friday 9AM-5PM, Saturday-Sunday Closed;;;;;;;;Making matches between great clients and talented employees;;;http://www.certifiedemployment.com/
16856;24;Aardvark Staffing;3017 Douglas Blvd, Roseville, CA 95661;38.74468860;-121.23232060;;;Roseville;CA;95661;0;(916) 774-7115;;;;;;;;;Aardvark Staffing, Inc. is a full service staffing agency / employment firm specializing in customized recruitment and payroll services. We place highly qualified professionals in temporary, temp-to-hire and direct hire positions throughout California.;;;https://aardvarkstaffing.com/
16857;24;America's Job Center of California - Roseville;115 Ascot Dr, Suite 100, Roseville, CA 95661;38.74246480;-121.26864580;;;Roseville;CA;95661;0;(916) 746-7722;Monday Closed, Tuesday 8 AM–4:30 PM, Wednesday 8 AM–3 PM, Thursday 8 AM–4:30 PM, Friday-Sunday Closed;;;;;;;;services for job seekers and employers;;;https://goldensierra.com/
16858;24;Randstad;8300 Sierra College Blvd, Suite F1, Roseville, CA 95661;38.74509530;-121.22682000;;;Roseville;CA;95661;0;(916) 774-4700;Monday-Friday 8AM-5PM, Saturday-Sunday Closed;;;;;;;;Randstad is a leading force in connecting job searchers with employers. ;;;https://www.randstadusa.com/locations/roseville_california/randstad-roseville_272/?utm_source=google&utm_medium=local&utm_content=website&utm_campaign=google-business-pages&utm_term=Roseville
16859;24;All City Healthcare Staffing;915 Highland Pointe Dr, Roseville, CA 95678;38.78417340;-121.28378130;;;Roseville;CA;95678;0;(916) 770-9659;;;;;;;;;provides strategic hiring solutions for businesses nationwide.;;;https://allcityhealthcarestaffing.net/
16860;24;Direct Placements;755 Sunrise Ave, Suite 150, Roseville, CA 95661;38.73278510;-121.27170410;;;Roseville;CA;95661;0;(916) 780-9999;Monday-Friday 8AM-4PM, Saturday-Sunday Closed;;;;;;;;Direct Placement’s executive recruiting services deliver unmatched results. We assist you by bringing you candidates that have the ideal skill set and experience but also that have the right mindset that align with your company’s culture and long-term vision. We also assist organizations in building compensation packages that keep candidates engaged and pertorming at the high level you deserve;;;http://directplacements.com/
16861;24;Advanced Pain Diagnostic & Solutions;729 Sunrise Ave, Suite 602, Roseville, CA 95661;38.73456930;-121.27026750;;;Roseville;CA;95661;0;(916) 953-7571;Monday-Friday 8AM-12PM, 1PM-5PM, Saturday-Sunday Closed;;;;;;;;Chronic pain, neurostar TMS, herniated disc, degenerative disc disease, spondylosis, lumbar radiculopathy (sciatica), spondylolisthesis, sacroiliac joint pain, facet joint syndrome, whiplash, migraine headaches, cervical radiculopathy, spinal stenosis;;Yes;https://apdss.com/
16862;24;Samir J Sheth, M.D.;151 N Sunrise Ave, Suite 611, Roseville, CA 95661;38.74685090;-121.26433770;;;Roseville;CA;95661;0;(916) 773-8711;Monday-Friday 8AM-5PM, Saturday-Sunday Closed;;;;;;;;Pain management services;;Yes;https://www.sutterhealth.org/find-doctor/dr-samir-j-sheth?utm_source=yelp&utm_medium=social&utm_content=branded-url&utm_campaign=smf-yelp-doctors
16863;24;Hendrickson & Hunt Pain Management Physicians-Lead Hill Blvd;1650 Lead Hill Blvd, Roseville, CA 95661;38.74807620;-121.24539780;;;Roseville;CA;95661;0;(916) 788-4484;Monday-Tuesday 9AM-5PM, Wednesday Closed, Thursday 9AM-5PM, Friday-Sunday Closed;;;;;;;;Low back pain, post laminectomy syndrome, complex regional pain syndrome/RSD, neck pain, herpes zoster/postherpic neuralgia, joint pain/arthritis/bursitis, peripheral entrapment syndromes, extremiry pain/sciatica, aqua therapy, chiropractic treatments, massage therapy, nerve stimulation, myofascial release, neurology, nutrition, pain management procedures, physical therapy, psychology;;;http://hendricksonandhunt.com/
16864;24;Morgan O'Connor, MD;1528 Eureka Rd, Suite 103, Roseville, CA 95661;38.74865420;-121.25092250;;;Roseville;CA;95661;0;(916) 772-5325;;;;;;;;;Anatomy of the spine, cervical radiculopathy, coccydynia, complex regional pain syndrome, cubital tunnel syndrome, degenerative disc disease, facet joint syndrome, diagnosing fibromyalgia, herniated discs in lower back, lumbar radiculopathy (sciatica), medial epicondylitis (golfers elbow), piriformis syndrome, post-laminectomy syndrome, spinal stenosis, spondylolisthesis, spondylosis, whiplash, pain management, cervical epidural steriod injection, cervical radiofrequency ablation, facet joint injection, lumbar epidural steriod injections, posterior image-guided lumbar decompression, lumbar transforaminal epidural steriod injection, medial branch block injections, nerve conduction study, sacr;;Yes;https://www.spinenerve.com/provider/morgan-o-connor-md
16865;24;Dr. Helen Chan;2 Medical Plaza Dr, Suite 205, Roseville, CA 95661;38.76536630;-121.24826360;;;Roseville;CA;95661;0;1916) 779-8711;;;;;;;;;;;;
16866;24;Granite Bay Advanced Joint Pain Relief Solutions;8207 Sierra College Blvd, Roseville, CA 95661;38.74767420;-121.22597590;;;Roseville;CA;95661;0;(916) 713-5050;Monday 7AM-10:45AM, 2PM-5:30PM, Tuesday 2PM-5:30PM, Wednesday 7AM-10:45AM, Thursday 2PM-5:30PM, Friday 7AM-10:45AM, Saturday-Sunday Closed;;;;;;;;Advanced joint pain relief, platlet-rich plasma therapy, knee pain, hip pain, shoulder pain, elbow pain, wrist and hand pain, ankles and foot pain;;;https://www.rosevillejointpainrelief.com/
16867;24;Dr. Imad M. Rashid, DO;1421 Secret Ravine Pkwy, Suite 111, Roseville, CA 95661;38.76523420;-121.24490810;;;Roseville;CA;95661;0;(916) 784-7500;;;;;;;;;;;;
16868;24;Dr. Dennis A. Chu, MD;1600 Eureka Rd, Roseville, CA 95661;38.74563310;-121.24894750;;;Roseville;CA;95661;0;(916) 784-4000;;;;;;;;;;;Yes;http://www.kaiserpermanente.org/
16869;24;Dr. Jay A. Hendrickson, MD;8723 Sierra College Blvd, Suite 100, Roseville, CA 95746;38.74143160;-121.22494160;;;Roseville;CA;95746;0;;Monday-Thursday 9AM-12PM, 1PM-5PM, Friday-Sunday Closed;;;;;;;;;;;
16870;24;Roseville Neuropathy Pain Treatment;568 N Sunrise Ave, Roseville, CA 95661;38.75795910;-121.25418620;;;Roseville;CA;95661;0;(916) 945-9800;Monday-Friday 7AM-7PM, Saturday 8AM-10AM, Sunday Closed;;;;;;;;Microcurrent therapy, cold laser therapy, infrared laser therapy, FX-635 laser therapy, shockwave therapy, pulsed electromagnetic, field therapy, nutritional counseling;;;https://www.rosevilleneuropathyrelief.com/
16871;24;Roseville Disc & Pain Center;901 Sunrise Ave B3, Roseville, CA 95661;38.73198400;-121.27136500;;;Roseville;CA;95661;0;(916) 786-3737;Monday-Friday 9AM-5PM, Saturday-Sunday Closed;;;;;;;;Extentrac elite, activator technique, cold laser therapy, percussor, adjustor, far infrared sauna, EB footbath, amethyst biomat, plethora of therapies;;;http://rosevilledisc.com/
16872;24;Hendrickson & Hunt Pain Management-Creekside Dr;1568 Creekside Dr, Suite 106, Folsom, CA 95630;38.66696950;-121.15028200;;;Folsom;CA;95630;0;(916) 984-3899;Monday-Thursday 9AM-12PM, 1PM-5PM, Friday-Sunday Closed;;;;;;;;Low back pain, post laminectomy syndrome, complex regional pain syndrome/RSD, neck pain, herpes zoster/postherpic neuralgia, joint pain/arthritis/bursitis, peripheral entrapment syndromes, extremiry pain/sciatica, aqua therapy, chiropractic treatments, massage therapy, nerve stimulation, myofascial release, neurology, nutrition, pain management procedures, physical therapy, psychology;;;http://www.hendricksonandhunt.com/
16873;24;Z Chiropractic Clinic;1441 Secret Ravine Pkwy, Suite 140, Roseville, CA 95661;38.76543910;-121.24374020;;;Roseville;CA;95661;0;(916) 773-0999;Monday-Friday 7AM-6PM, Saturday 10AM-12PM, Sunday Closed;;;;;;;;;;;
16874;24;Dr. Funk Chiropractic;508 Vernon St, Roseville, CA 95678;38.74709840;-121.28680360;;;Roseville;CA;95678;0;(916) 899-9990;Monday 9AM-12PM, 2PM-6PM, Tuesday Closed, Wednesday 9AM-12PM, 2PM-6PM, Thursday Closed, Friday 9AM-12PM, 2PM-6PM, Saturday-Sunday Closed;;;;;;;;Chiropractic maintance plan, chiropractic adjustment plan, chiropractic rehabilitation plan, ;;;http://www.chiropractorclinicroseville.com/
16875;24;Interventional Pain Solutions;831 Sterling Pkwy, Suite 100, Lincoln, CA 95648;38.86960030;-121.29419860;;;Lincoln;CA;95648;0;(916) 253-9227;Monday-Friday 8:30AM-12PM, 1PM-2PM, Saturday-Sunday Closed;;;;;;;;Genicular block, lumbar sympathetic block, medial branch blocks, selective nerve root block, stellate ganglion block, epidural steriod injection, facet joint injections, stem cell injections, sacroiliac joint steriod injection, transforaminal epidural injection, dorsal root ganglion stimulation, sacral nerve root stimulation, spinal cord stimulation, facet joint denervation, imaging studies, intrathecal pump implant, kyphoplasty, platelet rich plasma, prolotherapy, pulsed radiofrequency treatment, radio frequency ablation, vertebroplasty;;;http://norcalpaindocs.com/
16876;24;New Dawn Treatment Centers - Roseville Addiction Recovery;1741 E Roseville Pkwy, Suite 100, Roseville, CA 95661;38.74155180;-121.23544030;;;Roseville;CA;95661;0;(866) 969-4300;24/7;;;;;;;;Luxury residential program, medically supervised detox, dual diagnosis treatment, men's residential program, residential drug and alcohol rehab, women's residential program, dual diagnosis treatment program, intensive outpatient treatment, medication assisted treatment;;;http://www.newdawntreatmentcenters.com/administrative-offices/
16877;24;Heritage Oaks Hospital - Roseville Outpatient Center;1899 E Roseville Pkwy, Suite 150, Roseville, CA 95661;38.73274370;-121.22655520;;;Roseville;CA;95661;0;(916) 480-5101;;;;;;;;;Partial hospitalization program, intensive outpatient program, ECT, virtual program;;;https://theoaksoutpatient.com/
16878;24;Aegis Treatment Centers;1133 Coloma Way, Suite C, Roseville, CA 95661;38.73663180;-121.27344030;;;Roseville;CA;95661;0;(916) 774-6647;Monday-Friday 5AM-2:30PM, Saturday-Sunday 6AM-10AM, 11AM-1:30PM;;;;;;;;Detox, inpatient residential treatment, partial hospitalization, intensive outpatient treatment, general outpatient program, office based treatment, medication assisted treatment, peer support and case management, aftercare support;;;https://pinnacletreatment.com/location/california/roseville/aegis-treatment-centers-roseville/
16879;24;California Recovery Center;423 Oak St, Roseville, CA 95678;38.74646250;-121.28496620;;;Roseville;CA;95678;0;(855) 936-2359;24/7;;;;;;;;Inpatient programs, residential treatment, detoxification, partial hospitalization program, intensive outpatient program, telehealth program, outpatient program;;;https://calrecoverycenter.com/?utm_campaign=gmb
16880;24;Essential Behavioral Health Fair Oaks;8946 Madison Ave, Fair Oaks, CA 95628;38.66356670;-121.22206700;;;Fair Oaks;CA;95628;0;(916) 907-6796;24/7;;;;;;;;Intensive outpatient program, outpatient care program, recovery residencies, detox;;;https://www.essentialbehavioral.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=essentialbehavioralhealth_fairoaks
16881;24;Pathways Recovery;775 Sunrise Ave, Suite 210, Roseville, CA 95661;38.73244370;-121.27086860;;;Roseville;CA;95661;0;(916) 713-3582;24/7;;;;;;;;Medical detoxifcation, inpatient treatment, intensive outpatient center, medically assisted treatment, family program, holistic addiction treatment, individual therapy, alumni program;;;https://pathwaysrecovery.com/?utm_campaign=gmb
16882;24;EDCHC Placerville Clinic;4212 Missouri Flat Road, Placerville, CA 95667;38.70617760;-120.83484790;;;Placerville;CA;95667;0;(530) 621-7700;Monday-Friday 8AM-5:30PM, Saturday-Sunday Closed;;;;;;self-pay accepted, sliding fee scale;;Primary Care, Behavioral Health, Dental, Women's Health, Podiatry, Eye Care, STEPS, Lab Services;;;https://www.freeclinics.com/zip.php?zip=95661
16883;24;EDCHC Cameron Park Clinic 2;3100 Ponte Morino Drive, Cameron Park, CA 95682;38.66311690;-120.96813880;;;Cameron Park;CA;95682;0;(530) 621-7700;Monday-Thursday 8AM-7PM, Friday 8AM-5:30PM, Saturday 9AM-12PM, Sunday Closed;;;;;;self-pay accepted, sliding fee discount scale;;Primary Care, Behavioral Health, Dental, Women's Health;;;https://www.freeclinics.com/zip.php?zip=95608
16884;24;EDCHC Cameron Park Clinic;3104 Ponte Morino Drive, Cameron Park, CA 95682;38.66324760;-120.96697830;;;Cameron Park;CA;95682;0;(530) 621-7700;Monday-Friday 8AM-5:30PM, Saturday-Sunday Closed;;;;;;self-pay accepted, sliding fee discount scale;;Primary Care, Behavioral Health, Pharmacy, Women's Health, STEPS;;;https://www.freeclinics.com/zip.php?zip=95608
16885;24;Elica Health Centers - Midtown;3701 J Street, Sacramento, CA 95816;38.57097930;-121.45658980;;;Sacramento;CA;95816;0;(916) 454-2345;Monday-Saturday 8AM-6PM, Sunday Closed;;;;;;self-pay accepted, sliding fee discount scale;;Primary Care, Dental Care, Behavioral Health;;;https://www.freeclinics.com/zip.php?zip=95608
16886;24;Elica Health Centers - Arden Arcade;1750 Wright Street, Sacramento, CA 95825;38.59778730;-121.40576470;;;Sacramento;CA;95825;0;(916) 454-2345;Monday-Friday 8AM-5PM, Saturday-Sunday Closed;;;;;;self-pay accepted, sliding fee discount scale;;Primary Care, Dental Care, Behavioral Health;;;https://www.freeclinics.com/zip.php?zip=95608
16887;24;Elica Health Centers - North Highlands;4815 Watt Ave, North Highlands, CA 95660;38.65311220;-121.38373300;;;North Highlands;CA;95660;0;(916) 454-2345;Monday-Friday 8AM-6PM, Saturday-Sunday Closed;;;;;;self-pay accepted, sliding fee discount scale;;Primary Care, Dental Care, Behavioral Health;;;https://www.freeclinics.com/zip.php?zip=95608
16888;24;American MedEquip LLC;1009 Enterprise Way, Suite 100, Roseville, CA 95678;38.74155830;-121.30759470;;;Roseville;CA;95678;0;(916) 791-2266;Monday-Friday 9 AM–6 PM, Saturday-Sunday Closed;;;;;;self-pay accepted;;full range of medical equipment and supplies, including lift chairs and scooters;;;https://www.americanmedequipstore.com/
16889;24;Aegis Treatment Centers;1133 Coloma Way, Suite C, Roseville, CA 95661;38.73663180;-121.27344030;;;Roseville;CA;95661;0;(916) 774-6647;Monday-Friday 5AM-2:30PM, Saturday-Sunday 6AM-10AM, 11AM-1:30PM;;;;;;;;Detox, inpatient residential treatment, partial hospitalization, intensive outpatient treatment, general outpatient program, office based treatment, medication assisted treatment, peer support and case management, aftercare support;;;https://pinnacletreatment.com/location/california/roseville/aegis-treatment-centers-roseville/
16890;24;California Recovery Center;423 Oak St, Roseville, CA 95678;38.74646250;-121.28496620;;;Roseville;CA;95678;0;(855) 936-2359;24/7;;;;;;;;Inpatient programs, residential treatment, detoxification, partial hospitalization program, intensive outpatient program, telehealth program, outpatient program;;;https://calrecoverycenter.com/?utm_campaign=gmb
16891;24;Granite Wellness Centers-Sunrise Ave;406 Sunrise Ave, Roseville, CA 95661;38.73944970;-121.27293210;;;Roseville;CA;95661;0;(916) 782-3737;Monday-Friday 9AM-5PM, Saturday 9AM-1PM, Sunday Closed;;;;;;;;Inpatient treatment, outpatient treatment, medical services MAT, detoxification, DUI classes, recovery residencies, adolescent treatment, testing services;;;https://www.granitewellness.org/
